AAFL,1.0728877051871806
AAFM,1.1642954162118817
AAFN,1.0174985632444165
AAFP,1.0220891159309593
AAFQ,1.0755386914173137
AAFR,1.064567765612189
AAFS,1.1660994447302726
AAFT,1.1657821936224162
AAFV,1.1248031554625295
AAFW,1.0881252175742808
AAFY,1.0263547992767041
AAGA,1.1582999224408044
AAGC,1.4345880995357903
AAGD,1.043163477424804
AAGE,1.1061695742695685
AAGF,2.165945226483011
AAGG,1.0069053687763039
AAGH,1.0083960959849048
AAGI,1.0988111963794007
AAGK,1.18768983170431
AAGL,1.0690134804663882
AAGM,1.154391292908481
AAGN,1.004605921066976
AAGP,1.000915522267224
AAGQ,1.0172989160819508
AAGR,1.0412496654229815
AAGS,1.0915568494258276
AAGT,1.029173606720534
AAGV,1.0198561962132078
AAGW,1.247210691356916
AAGY,1.0377162921370864
AAHA,1.2088202534936325
AAHC,1.213422654319075
AAHD,1.4940535316338774
AAHE,1.7238251540961032
AAHF,1.8275017228180035
AAHG,1.0403615458604127
AAHH,1.570846679527936
AAHI,1.3208391573222706
AAHK,1.2989309315120594
AAHL,1.1356434337535026
AAHM,1.2613272157496485
AAHN,1.6002049288708042
AAHP,1.0788431494487658
AAHQ,1.2016077970204193
AAHR,1.2554095842926911
AAHS,1.0779433704697867
AAHT,1.0974183741239674
AAHV,1.0539588110160094
AAHW,1.5350525305806504
AAHY,1.380014464899557
AAIA,1.2607123615482614
AAIC,1.1033563065650331
AAID,1.214166355715352
AAIE,1.4317775012329765
AAIF,1.5662257801823969
AAIG,1.0281379416440761
AAIH,1.0929117395186065
AAII,1.2223003455664785
AAIK,1.0694205587008783
AAIL,1.0556389477736248
AAIM,1.1600366261000479
AAIN,1.1554355111241295
AAIP,1.0488562833959314
AAIQ,1.072169510552422
AAIR,1.0302640928315314
AAIS,1.1174020663654045
AAIT,1.053184943510865
AAIV,1.1009258994064386
AAIW,1.2863030064070478
AAIY,1.1149646936281867
AAKA,1.7960242849169197
AAKC,1.1103348640593058
AAKD,1.0522041373528561
AAKE,1.1130011288161585
AAKF,1.6522761679354139
AAKG,1.2147518529917742
AAKH,1.2164640229883135
AAKI,1.1796445639310171
AAKK,1.173232598694387
AAKL,1.0520026967740919
AAKM,1.315332701347386
AAKN,1.0987638755620408
AAKP,1.7298014244187474
AAKQ,1.047845951585478
AAKR,1.1875862936783421
AAKS,1.0057825234354572
AAKT,1.1139043865168767
AAKV,1.1419780918813864
AAKW,1.3981607885720866
AAKY,1.4334396435372752
AALA,1.115333845584237
AALC,1.1835453080966076
AALD,1.3193783408849786
AALE,1.0688743253759656
AALF,1.7004869868705166
AALG,1.2399859493878027
AALH,1.0488167041893963
AALI,1.169583963539845
AALK,1.005055346872656
AALL,1.0416132476875466
AALM,1.1226975492795948
AALN,1.0055810075668619
AALP,1.0034076848136384
AALQ,1.0543285569254082
AALR,1.026309994957357
AALS,1.0628895934724858
AALT,1.0328987591689196
AALV,1.0700922944942652
AALW,1.0527696760577472
AALY,1.0432772758817885
AAMA,1.0805000152817559
AAMC,1.1598327872637377
AAMD,1.89401565090139
AAME,1.4455162790777254
AAMF,1.6162329579399424
AAMG,1.0806643809057233
AAMH,1.1029589616829356
AAMI,1.0863792491103414
AAMK,1.003131203006447
AAML,1.0098298836303052
AAMM,1.286996854760475
AAMN,1.0754694137635652
AAMP,1.0414757041776466
AAMQ,1.1291271675906451
AAMR,1.0885094023352766
AAMS,1.019201100228759
AAMT,1.0301521715922206
AAMV,1.0565144855306383
AAMW,1.5494531763345252
AAMY,1.0614225458711979
AANA,1.126074166903402
AANC,1.2554682345512587
AAND,1.590497181094252
AANE,1.2284804714368927
AANF,1.6862799208456136
AANG,1.100993857942342
AANH,1.0932645878105707
AANI,1.2942878709754004
AANK,1.040868832218121
AANL,1.0317371440498488
AANM,1.0311428544792596
AANN,1.0730843593285797
AANP,1.0684459704266442
AANQ,1.3050108763374515
AANR,1.1903037935886198
AANS,1.0025388951038796
AANT,1.0367456268393365
AANV,1.357609534798022
AANW,1.4023583825785142
AANY,1.1489077256839966
AAPA,1.0612394728439032
AAPC,1.1006337133736743
AAPD,1.0305020679943642
AAPE,1.1598268406292385
AAPF,2.1991071855842996
AAPG,1.040092602802357
AAPH,1.0741989891541894
AAPI,1.1125287318191535
AAPK,1.056115332040242
AAPL,1.0101521657014854
AAPM,1.1057352888288234
AAPN,1.0829019852599557
AAPP,1.0243080564356462
AAPQ,1.161219696254618
AAPR,1.0543877591964628
AAPS,1.0240140663094734
AAPT,1.0617537357460298
AAPV,1.1571522573580153
AAPW,1.4781553786663955
AAPY,1.1069530178937785
AAQA,1.1720960394215265
AAQC,1.0337670295896233
AAQD,1.268555214131568
AAQE,1.0832332901500898
AAQF,1.5933422216368498
AAQG,1.3246748188645447
AAQH,1.3553444984396352
AAQI,1.1886945683127432
AAQK,1.1067024288002916
AAQL,1.0253712389803842
AAQM,1.004013732992337
AAQN,1.1751826342299478
AAQP,1.082469002998377
AAQQ,1.0377672713932122
AAQR,1.1804839049450417
AAQS,1.0266487536730504
AAQT,1.1197920410958093
AAQV,1.1672085217112271
AAQW,1.0662179591458456
AAQY,1.5045025884178047
AARA,1.0270121435704764
AARC,1.128921305780545
AARD,1.1747360678761432
AARE,1.0324109795977188
AARF,1.9113050732397359
AARG,1.0173162340351183
AARH,1.0054907598235043
AARI,1.0750648167834347
AARK,1.154590893247231
AARL,1.0284526321423026
AARM,1.1821765388067156
AARN,1.032005666380539
AARP,1.0067850050261373
AARQ,1.0090849498959489
AARR,1.102511937279451
AARS,1.1000904457463427
AART,1.0277933077126007
AARV,1.0438304568012637
AARW,1.4074140987028407
AARY,1.0223857208662899
AASA,1.075056841315349
AASC,1.0838768986751472
AASD,1.0878968275014194
AASE,1.0330884745072455
AASF,1.6998574503268424
AASG,1.014227602017088
AASH,1.0176125474018307
AASI,1.065047661269145
AASK,1.010049804374861
AASL,1.0370960783700731
AASM,1.1263862271799632
AASN,1.0747528133780029
AASP,1.0157506009791333
AASQ,1.0339764024343214
AASR,1.0159728849016405
AASS,1.1140781274818734
AAST,1.0471132782906907
AASV,1.171146293835919
AASW,1.0982390643381288
AASY,1.0365079544658766
AATA,1.1633114940964762
AATC,1.040304233002183
AATD,1.1934409425681425
AATE,1.0438646343585891
AATF,1.1726586125549734
AATG,1.0128203679212535
AATH,1.1098551849394545
AATI,1.1150008821126707
AATK,1.1716285084874378
AATL,1.0788601880861055
AATM,1.0254402471206479
AATN,1.0365705390458755
AATP,1.0627430724740994
AATQ,1.0223617992053196
AATR,1.0140135969431352
AATS,1.1080830704595164
AATT,1.0608135910308916
AATV,1.1438852726738922
AATW,1.0677313826175743
AATY,1.077913502534084
AAVA,1.0061191019242133
AAVC,1.0718450258490844
AAVD,1.1117942021204426
AAVE,1.0765896576161562
AAVF,1.5506697608207043
AAVG,1.1457876401867706
AAVH,1.0151568530203872
AAVI,1.048431612305111
AAVK,1.1239177013071082
AAVL,1.0524554598949392
AAVM,1.1709560685146032
AAVN,1.01580416116283
AAVP,1.0296494579433269
AAVQ,1.0104824610245136
AAVR,1.0948664063070024
AAVS,1.1871935538203342
AAVT,1.0749607455497525
AAVV,1.087802403534565
AAVW,1.0990090653945015
AAVY,1.0477320689423
AAWA,1.0537347511585642
AAWC,1.1030865444583424
AAWD,1.8189853507522
AAWE,1.5914479242429913
AAWF,1.1182801084369975
AAWG,1.0546073201685158
AAWH,1.0163017443350475
AAWI,1.3366212787365814
AAWK,1.4371261808276858
AAWL,1.0024214665984768
AAWM,1.1891362294428893
AAWN,1.0392374560764945
AAWP,1.0049459434825312
AAWQ,1.157942876674024
AAWR,1.0061622146385958
AAWS,1.1280851314417546
AAWT,1.0315930647587157
AAWV,1.0190315689966143
AAWW,1.2680746942911385
AAWY,1.0805305316662195
AAYA,1.099009532951917
AAYC,1.1466294976730165
AAYD,1.2179762299056416
AAYE,1.1937176066968316
AAYF,1.6527404851533571
AAYG,1.0941223137534515
AAYH,1.025227372531753
AAYI,1.139246541425444
AAYK,1.310399200950604
AAYL,1.0384018348937227
AAYM,1.0591459963060452
AAYN,1.023340058185777
AAYP,1.0092178973225518
AAYQ,1.0154013196587683
AAYR,1.0990953819380738
AAYS,1.0427993309320014
AAYT,1.0242387710822376
AAYV,1.006608707915771
AAYW,1.1959786333432958
AAYY,1.0587381827777256
ACAA,1.0017207721296741
ACAC,1.0647121228155987
ACAD,1.7497911071975087
ACAE,1.0375263592420003
ACAF,1.0366906287809798
ACAG,1.1693614541555377
ACAH,1.026045781526583
ACAI,1.0644130360666448
ACAK,1.156062986242082
ACAL,1.0046022476303966
ACAM,1.0500974345153244
ACAN,1.074840795773073
ACAP,1.001020010945728
ACAQ,1.010113102833538
ACAR,1.0220914208915606
ACAS,1.014431631316816
ACAT,1.0135436821788186
ACAV,1.0115512552100692
ACAW,1.0018474746465806
ACAY,1.0623583559221659
ACCA,1.1208263834323922
ACCC,1.0324689536903175
ACCD,1.2472218643047814
ACCE,1.0511410236139898
ACCF,1.1062962923355093
ACCG,1.0891899858326426
ACCH,1.0233898126125998
ACCI,1.116587995478114
ACCK,1.1126301784005503
ACCL,1.0236821125582756
ACCM,1.1355310508431833
ACCN,1.0707354466194186
ACCP,1.0647341978224663
ACCQ,1.0751766292999483
ACCR,1.0699949122015615
ACCS,1.0185475231622543
ACCT,1.0122349090008531
ACCV,1.0685592061090756
ACCW,1.0520071292621718
ACCY,1.1527669273208896
ACDA,1.0502026395434991
ACDC,1.1555439080715746
ACDD,1.209020280208328
ACDE,1.0832996643390422
ACDF,1.075727901305096
ACDG,1.2451976809497307
ACDH,1.049311620146372
ACDI,1.1599858492506707
ACDK,1.0223488987721427
ACDL,1.0952711362373075
ACDM,1.1109341848622574
ACDN,1.076651814897768
ACDP,1.0786832026865538
ACDQ,1.116188929311268
ACDR,1.0983999677168756
ACDS,1.0761891664376342
ACDT,1.0497268664712363
ACDV,1.0704237302865791
ACDW,1.0844798765320016
ACDY,1.146920619376681
ACEA,1.268587210126625
ACEC,1.1982157303881145
ACED,1.8212199943181528
ACEE,1.0404341181689778
ACEF,1.258314994862761
ACEG,1.3390734057698503
ACEH,1.4698066455484353
ACEI,1.29293712425263
ACEK,1.4068999743027129
ACEL,1.264455441910406
ACEM,1.1877828133199575
ACEN,1.2436290570412238
ACEP,1.1542064046614429
ACEQ,1.2832717504482327
ACER,1.151354935445752
ACES,1.2699097227759018
ACET,1.2127108510030025
ACEV,1.1418121752201131
ACEW,1.1539065168796387
ACEY,1.0955790133422527
ACFA,1.053136579851198
ACFC,1.011309753364583
ACFD,1.3180880393746206
ACFE,1.0398419459406347
ACFF,1.0074514767596927
ACFG,1.0573886781547124
ACFH,1.0637373498551457
ACFI,1.0993223620096022
ACFK,1.0578934820256911
ACFL,1.0112098845166853
ACFM,1.0890647113962257
ACFN,1.0471953350488654
ACFP,1.0062670528391477
ACFQ,1.0314325059875444
ACFR,1.0017610255432596
ACFS,1.0109721635731443
ACFT,1.081538172686177
ACFV,1.0228040811044952
ACFW,1.0119742879053824
ACFY,1.0715612536344423
ACGA,1.0091784203147427
ACGC,1.1247911848892769
ACGD,1.2629000533600343
ACGE,1.0190063588725793
ACGF,1.2404174967853434
ACGG,1.1523793908897315
ACGH,1.0585696829497453
ACGI,1.046314352537255
ACGK,1.0381716842931523
ACGL,1.0035216677678471
ACGM,1.0055850010771823
ACGN,1.02879375099073
ACGP,1.0277748091400707
ACGQ,1.0293091858892076
ACGR,1.0409672457176744
ACGS,1.018547901644627
ACGT,1.1163981973570756
ACGV,1.1422446381294464
ACGW,1.0735413478868212
ACGY,1.04608379224831
ACHA,1.2611998181286566
ACHC,1.4483751636426871
ACHD,1.6771708527541287
ACHE,1.2090599670685012
ACHF,1.249999152065252
ACHG,1.2142777244494178
ACHH,1.1657024100049393
ACHI,1.065096330697079
ACHK,1.2752712992580277
ACHL,1.322744964427408
ACHM,1.1068434537931053
ACHN,1.2185195687864911
ACHP,1.3820472708987621
ACHQ,1.209816766797724
ACHR,1.2947511821825213
ACHS,1.4740933323937442
ACHT,1.4097187922435537
ACHV,1.5891719755809122
ACHW,1.4691299363141634
ACHY,1.6096753046644392
ACIA,1.1133912559480534
ACIC,1.0530766182462112
ACID,1.4608611406184466
ACIE,1.3320208039839456
ACIF,1.0917976737177244
ACIG,1.2439907419349565
ACIH,1.1078805282945012
ACII,1.1108233107926868
ACIK,1.04764547007999
ACIL,1.0085807796724529
ACIM,1.0893787061305644
ACIN,1.1305153445249385
ACIP,1.002611400980238
ACIQ,1.0148613725631217
ACIR,1.0266804231706632
ACIS,1.0397080752638161
ACIT,1.0118258426971263
ACIV,1.0257433740593478
ACIW,1.254179375707586
ACIY,1.1384281560398413
ACKA,1.2436821211205522
ACKC,1.2766704939569893
ACKD,1.539552909181213
ACKE,1.2325799439514098
ACKF,1.1664955113671782
ACKG,1.1747457348554213
ACKH,1.181719733490411
ACKI,1.2577082979916456
ACKK,1.28293393840989
ACKL,1.1373608216647184
ACKM,1.2114288052600668
ACKN,1.1854086254802927
ACKP,1.7610455631100803
ACKQ,1.1607491505916023
ACKR,1.221472001413439
ACKS,1.1359038582741472
ACKT,1.136299384440258
ACKV,1.0146428874928546
ACKW,1.1171373850187258
ACKY,1.1719533426738555
ACLA,1.019762893608615
ACLC,1.0378091538125833
ACLD,1.71916735131246
ACLE,1.0245507695499916
ACLF,1.0417607232302075
ACLG,1.321217747405237
ACLH,1.1200213085380428
ACLI,1.1109745688344481
ACLK,1.0382635924128787
ACLL,1.0393089657212344
ACLM,1.078534810894048
ACLN,1.0244560465884538
ACLP,1.0084810147560646
ACLQ,1.005928998874489
ACLR,1.0045642498433425
ACLS,1.0549985011648304
ACLT,1.0359176883361458
ACLV,1.0076460156578053
ACLW,1.0278385507445222
ACLY,1.0418254288149726
ACMA,1.0830553080139547
ACMC,1.1097145172561245
ACMD,2.05663923247278
ACME,1.4545327466469486
ACMF,1.1373703814841143
ACMG,1.1939654873996717
ACMH,1.0498844076558462
ACMI,1.1442856235773609
ACMK,1.0178391264045585
ACML,1.0603273272380331
ACMM,1.1090733895986304
ACMN,1.0631805581993647
ACMP,1.0497456943549413
ACMQ,1.0106169387369623
ACMR,1.0219561221532876
ACMS,1.0668781332371995
ACMT,1.1621859747369234
ACMV,1.0268993824665882
ACMW,1.2970650340024625
ACMY,1.0773997688242944
ACNA,1.6729900158838147
ACNC,1.701092906260345
ACND,2.142207362836148
ACNE,1.4795029199714802
ACNF,1.878890025927349
ACNG,1.7584237561371334
ACNH,1.9692110586583949
ACNI,1.8837673726388888
ACNK,1.5528184088998709
ACNL,1.7450346115436681
ACNM,1.439085470959953
ACNN,1.6282675946097231
ACNP,1.597305468288665
ACNQ,1.8799675081279998
ACNR,1.8528684032736922
ACNS,1.596761355408026
ACNT,1.6509388902776099
ACNV,1.1368026511058
ACNW,1.816274035236824
ACNY,1.633434297296624
ACPA,1.0316436002677616
ACPC,1.0761218787767195
ACPD,1.5719740286417776
ACPE,1.1339445903842305
ACPF,1.5524766618375645
ACPG,1.1621952153136528
ACPH,1.2061944244788336
ACPI,1.0523946483536712
ACPK,1.054208730040478
ACPL,1.0240055840437416
ACPM,1.051951084653166
ACPN,1.0654150152721558
ACPP,1.0179447715048302
ACPQ,1.0578629387748104
ACPR,1.0373481406550047
ACPS,1.015929481984264
ACPT,1.0133729260399202
ACPV,1.065609493777222
ACPW,1.1840730226843914
ACPY,1.1702615395023048
ACQA,1.3137987299427243
ACQC,1.0224522864837926
ACQD,1.4266937439407068
ACQE,1.0479185214237765
ACQF,1.2769382294833933
ACQG,1.3377858328544765
ACQH,1.4991848269095567
ACQI,1.1348577969169826
ACQK,1.297865676246012
ACQL,1.4627752897458404
ACQM,1.3561269830930753
ACQN,1.4845804247032572
ACQP,1.1321307356659074
ACQQ,1.3191346304359282
ACQR,1.617437652192958
ACQS,1.338167762443685
ACQT,1.4905058713068955
ACQV,1.426337701289971
ACQW,1.0482869569315072
ACQY,1.1525167317342617
ACRA,1.0059474478165011
ACRC,1.0558400459720818
ACRD,1.54312002642226
ACRE,1.0734273775212797
ACRF,1.0445850305437936
ACRG,1.133817989873804
ACRH,1.0778197298299108
ACRI,1.0876828602040238
ACRK,1.138262493630437
ACRL,1.0611901545440676
ACRM,1.1334680541924649
ACRN,1.043986769417492
ACRP,1.0322539679303457
ACRQ,1.0162885177861989
ACRR,1.0830808756231454
ACRS,1.0201032219794735
ACRT,1.0181052755789566
ACRV,1.0320857871212057
ACRW,1.3002245568015083
ACRY,1.096981506727973
ACSA,1.005528987002944
ACSC,1.0840383854067068
ACSD,1.7788833311766312
ACSE,1.0045697887397382
ACSF,1.0398139712576104
ACSG,1.2614648960390855
ACSH,1.108552017631387
ACSI,1.127806127064213
ACSK,1.0355287926706
ACSL,1.0074508617120217
ACSM,1.0796908964847574
ACSN,1.0823102944344558
ACSP,1.0022877118274465
ACSQ,1.005676033845449
ACSR,1.015114752985787
ACSS,1.0273375443005093
ACST,1.0192518410064064
ACSV,1.0002569035033204
ACSW,1.0487325241439927
ACSY,1.0725563025604852
ACTA,1.0402221273015284
ACTC,1.109501455577276
ACTD,1.259067055624908
ACTE,1.0459042988518363
ACTF,1.2273536273473291
ACTG,1.2723238802181667
ACTH,1.122826815475078
ACTI,1.1798902227467079
ACTK,1.1970936329243917
ACTL,1.1241478456862108
ACTM,1.0837664307725365
ACTN,1.120129770991723
ACTP,1.0359386697969528
ACTQ,1.1349659124326372
ACTR,1.1085239952306105
ACTS,1.1237104028414566
ACTT,1.0439963623621755
ACTV,1.0849157454400875
ACTW,1.0808587908085172
ACTY,1.0762038494392163
ACVA,1.007745312537159
ACVC,1.0259052248642846
ACVD,1.2485971460591156
ACVE,1.0638300879496307
ACVF,1.0253149131831243
ACVG,1.1769367357870706
ACVH,1.024750847857999
ACVI,1.0243142164919024
ACVK,1.1418385829224025
ACVL,1.0308493878179619
ACVM,1.121911618628238
ACVN,1.0046147324616495
ACVP,1.0209695314153897
ACVQ,1.014990246015174
ACVR,1.0549910955605482
ACVS,1.0113019935125473
ACVT,1.0937887951084684
ACVV,1.0870438444404102
ACVW,1.059658498267946
ACVY,1.1213567144691166
ACWA,1.0851721376152126
ACWC,1.0380921361473723
ACWD,2.080400871279822
ACWE,1.4235867106463
ACWF,1.3648069671586096
ACWG,1.228925373898539
ACWH,1.1541771291980256
ACWI,1.5979600250411603
ACWK,1.3297317182587078
ACWL,1.0131768969038017
ACWM,1.0667953459959494
ACWN,1.0634176157426272
ACWP,1.0181628981640845
ACWQ,1.2220878493075669
ACWR,1.0129448642855476
ACWS,1.083023935805042
ACWT,1.0395402167455066
ACWV,1.0635370644187732
ACWW,1.1967838534605555
ACWY,1.0452030499734715
ACYA,1.0996959184241697
ACYC,1.0819454829415263
ACYD,1.8318196319299545
ACYE,1.0763811175853082
ACYF,1.2202753012365155
ACYG,1.2003637688228195
ACYH,1.0921058833097554
ACYI,1.0413047166003868
ACYK,1.1859299223509143
ACYL,1.063073484637612
ACYM,1.0425532331991723
ACYN,1.0399791436554975
ACYP,1.0751048055567933
ACYQ,1.0525832230713454
ACYR,1.0496434266344976
ACYS,1.0561664558651624
ACYT,1.0840186129282878
ACYV,1.0281193037800131
ACYW,1.1849140782431722
ACYY,1.0766427210101228
ADAA,1.0226840630481782
ADAC,1.0902916800803573
ADAD,1.2442423031142034
ADAE,1.177553825329491
ADAF,1.5107862499227847
ADAG,1.2392083752808944
ADAH,1.113869578691779
ADAI,1.586196439819417
ADAK,1.4538263605000816
ADAL,1.0392173664903284
ADAM,1.3610277058052183
ADAN,1.062650522588181
ADAP,1.2039456308717924
ADAQ,1.4732057086230312
ADAR,1.3907893986575737
ADAS,1.0023409482020906
ADAT,1.230503229945388
ADAV,1.129841564868519
ADAW,1.3449805180878402
ADAY,1.1251463769603132
ADCA,1.5929414269993383
ADCC,1.0260439284524956
ADCD,1.8716819862323242
ADCE,1.6057140817600046
ADCF,2.0292151737194293
ADCG,1.4539801826196437
ADCH,1.5203758315437517
ADCI,2.3503307721310827
ADCK,1.5350747307478405
ADCL,1.5358318431674696
ADCM,1.4758247373509472
ADCN,1.629989655315375
ADCP,1.7663352269418153
ADCQ,1.9978868870596076
ADCR,1.8095688253578404
ADCS,1.4819608606061314
ADCT,1.537914478068908
ADCV,1.6143942821466453
ADCW,1.4627970180784167
ADCY,1.508912036600908
ADDA,1.4317612779014937
ADDC,1.7716743880263943
ADDD,1.226097524351307
ADDE,1.2717306304004214
ADDF,1.1002253636841304
ADDG,1.399000815678341
ADDH,1.6230768573979673
ADDI,1.4541789690679852
ADDK,1.3823474251639485
ADDL,1.4696705093064228
ADDM,1.7338799285808648
ADDN,1.3592817094239225
ADDP,1.3064692072272124
ADDQ,1.1136476927159
ADDR,1.594008769852421
ADDS,1.44898616568824
ADDT,1.4467566014898372
ADDV,1.529667513173037
ADDW,1.4782200746357443
ADDY,1.3814555372104276
ADEA,1.2313871790042847
ADEC,1.3832488577506405
ADED,1.9054864981080215
ADEE,1.0745033961294177
ADEF,1.3223213090348458
ADEG,1.1438759604813677
ADEH,1.3186993918804202
ADEI,1.5158160852277165
ADEK,1.3747224185239446
ADEL,1.0930695691752417
ADEM,1.6194827121334718
ADEN,1.2538184630460967
ADEP,1.1398449416793632
ADEQ,1.3394841925934564
ADER,1.6468224195371575
ADES,1.1097714430288623
ADET,1.0745252831103413
ADEV,1.1959500752509882
ADEW,1.3600743555492982
ADEY,1.316347270553671
ADFA,1.0534387169393122
ADFC,1.221194966189037
ADFD,1.196282917780818
ADFE,1.0244735715812878
ADFF,1.6608565022627866
ADFG,1.1072294875117394
ADFH,1.0091552110678408
ADFI,1.6086319979011334
ADFK,1.059484568298345
ADFL,1.0194079691608218
ADFM,1.4415710587501984
ADFN,1.1428506771441453
ADFP,1.065579644052597
ADFQ,1.2408718197135005
ADFR,1.4054102230630805
ADFS,1.077815380701488
ADFT,1.0199541814535176
ADFV,1.0800554550451869
ADFW,1.161566437623781
ADFY,1.1253915813865993
ADGA,1.103921843994849
ADGC,1.2239452669875892
ADGD,1.431884235951045
ADGE,1.0195501302901484
ADGF,2.058893816047428
ADGG,1.175480017970006
ADGH,1.0179947267048108
ADGI,1.567488562629368
ADGK,1.1616880150481914
ADGL,1.2351505347799403
ADGM,1.3326884779554946
ADGN,1.0113552292320787
ADGP,1.0300101059242985
ADGQ,1.299142021488046
ADGR,1.2972355350826836
ADGS,1.2318348352445025
ADGT,1.0710560876000879
ADGV,1.0347578753121847
ADGW,1.4318326754022936
ADGY,1.0239063257021632
ADHA,1.17235171826507
ADHC,1.1745510326226725
ADHD,1.390875245742397
ADHE,1.4683852288976627
ADHF,1.3801544576955642
ADHG,1.0482811016799891
ADHH,1.3131980973760158
ADHI,1.974162136733464
ADHK,1.4251206949479678
ADHL,1.2792199582276456
ADHM,1.7452048178615747
ADHN,1.3571976470044054
ADHP,1.1084438553699416
ADHQ,1.4513377453095246
ADHR,1.5414927404196328
ADHS,1.137243115130382
ADHT,1.1072106825060568
ADHV,1.190099922793455
ADHW,1.4387657603096424
ADHY,1.34466973323632
ADIA,1.0774337711462099
ADIC,1.1155900886148469
ADID,1.4514087780913947
ADIE,1.3765858124608414
ADIF,1.6513394851881882
ADIG,1.2499705845318114
ADIH,1.1030110054088624
ADII,1.5462176369299196
ADIK,1.2024243041871934
ADIL,1.0797004037072782
ADIM,1.4614473246220476
ADIN,1.0453821517414204
ADIP,1.2414898603398548
ADIQ,1.4859476321162288
ADIR,1.497728042022002
ADIS,1.003945388734812
ADIT,1.2882207490331976
ADIV,1.1149009425891019
ADIW,1.5174842858661135
ADIY,1.3584110740040232
ADKA,1.2277089567026378
ADKC,1.4945553285459687
ADKD,1.2254580224072444
ADKE,1.1233539106306742
ADKF,1.3421420912466837
ADKG,1.0487656062725295
ADKH,1.1116013347748503
ADKI,1.0345998470087956
ADKK,1.2628581882691543
ADKL,1.1127058290195369
ADKM,1.8765017401965454
ADKN,1.076535747450292
ADKP,1.7334125206622482
ADKQ,1.0926409869907099
ADKR,1.4543568260779238
ADKS,1.1725610157350954
ADKT,1.2310788190317496
ADKV,1.0016508211784492
ADKW,1.1723960918270016
ADKY,1.1646892546635772
ADLA,1.1795814674174414
ADLC,1.4073856090033319
ADLD,1.475664309709422
ADLE,1.1835619254644651
ADLF,1.152129698850384
ADLG,1.2459470946097189
ADLH,1.2255723197139499
ADLI,1.2341875177886437
ADLK,1.2272690127699664
ADLL,1.3273556927412336
ADLM,1.6719954243514097
ADLN,1.145669251294652
ADLP,1.2419537885578116
ADLQ,1.1822357083569908
ADLR,1.4946310242715246
ADLS,1.279880666054614
ADLT,1.1844314954300499
ADLV,1.291998188298565
ADLW,1.1883420559102469
ADLY,1.1838206265509985
ADMA,1.0719421365935202
ADMC,1.0560707313293247
ADMD,1.5731970923025587
ADME,1.166883812563319
ADMF,1.4481488402419849
ADMG,1.1783627104054402
ADMH,1.188346770435314
ADMI,1.5494201734603996
ADMK,1.2567689993150188
ADML,1.1342267139905762
ADMM,1.6394922829482943
ADMN,1.3942526375766047
ADMP,1.2623648300268808
ADMQ,1.4714812456199589
ADMR,1.819097217155203
ADMS,1.082830707891432
ADMT,1.2732438804987662
ADMV,1.248907898631744
ADMW,1.4251691629257905
ADMY,1.1627901959897209
ADNA,1.4608436899038664
ADNC,1.337322025643578
ADND,2.0663088662051665
